NOC 2006,Occupation,Skill Level,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
9483,"Electronics Assemblers, Fabricators, Inspectors and Testers",C,14348.891594533246,14285.8938929219,13996.561096267715,14449.660876552827,14310.053919774324,14861.034869994326,14610.195376448073,14691.091992729022,14827.282782408787,14925.151078880304,15090.788628517312
9484,"Assemblers and Inspectors, Electrical Appliance, Apparatus and Equipment Manufacturing",C,4044.7008392201683,3992.5175330662964,4157.744038375974,4291.4606618218086,4209.9232216825676,4380.4420936164133,4407.5184535892968,4458.8857252845146,4478.3481608078682,4481.2360304056037,4533.4746099547183
9485,"Assemblers, Fabricators and Inspectors, Industrial Electrical Motors and Transformers",C,2623.8298184733571,2773.8619307337817,2744.3136307583964,2720.3528203822771,2668.6663149181613,2700.3879675673074,2831.5852775306134,2826.8063452734968,2823.3122344247909,2829.5444041013311,2860.3462286575245
9486,Mechanical Assemblers and Inspectors,C,7517.6528966821234,7485.4101873707559,7340.9591345702029,7651.1631690946688,7970.0673968096035,8175.4132645330201,8006.7634859365462,8055.9179541966932,8208.992700544135,8327.6172948661206,8359.4697390368165
9487,"Machine Operators and Inspectors, Electrical Apparatus Manufacturing",C,1473.8858297656602,1467.415163664368,1536.2732441348924,1603.0413400728685,1559.5449411313577,1614.3214721287422,1602.8016536799664,1627.0874817421832,1639.4162893979346,1643.2746828550814,1659.1337156998027
9491,Boat Assemblers and Inspectors,C,638.95802273214701,636.1453793855394,643.87562408069027,631.99137410567482,658.33308403721617,683.6809262542082,670.00061667405953,669.57372115664168,666.3905255622002,681.82582355531861,688.37171394495874
9492,Furniture and Fixture Assemblers and Inspectors,C,5728.7486800796778,6042.8503901826625,5926.2373952046755,6176.660087186925,6027.7843210664396,6107.7073571057017,6171.9830132715761,6192.9288487572949,6281.5376412933701,6289.0730299106199,6337.3932086480236
9493,Other Wood Products Assemblers and Inspectors,C,2696.9144198447339,2852.0882193772381,2915.1602507072039,3015.2507012016868,2973.4145127084494,2878.7851663816496,3015.7795694855472,3042.1425447742563,3056.1496488287899,3057.6879157800863,3072.2355396080875
9494,Furniture Finishers and Refinishers,C,1146.9619380249692,1212.5074823520167,1183.3615160187487,1209.821589772871,1186.8350676035329,1164.134360754832,1210.6424087179305,1202.3615991230813,1196.9253746443155,1186.9941781721502,1201.6337275875644
9495,"Plastic Products Assemblers, Finishers and Inspectors",C,4107.9632819607041,4342.6161627078418,4379.7484477756771,4298.9098148678177,4217.2308414740164,4379.6071587365013,4525.0141723222841,4517.0014573466997,4492.7014137907399,4509.294941369857,4577.8515070446601
9496,Painters and Coaters - Industrial,C,6262.7473930460174,6234.0256139524245,6491.8918371647551,6741.6618148467451,6822.1355623160571,6905.0350008728765,6803.0566614097515,6939.5367914439557,7004.8620493925082,7043.9947644495132,7083.3063535349884
9497,"Plating, Metal Spraying and Related Operators",C,1094.9744443626682,1089.112746941184,1134.1631538646914,1161.5004301148263,1153.9059989590289,1163.6622501071536,1154.8503282281736,1185.7221076553269,1191.6179549041738,1195.1953237295329,1202.6280570809283
9498,Other Assemblers and Inspectors,C,12593.448942501765,13382.684101064062,13936.249713321968,13933.10935373852,13864.06256493127,13944.0434272074,14200.46663365645,14364.64988475095,14394.625135526325,14458.368211202771,14568.118356763556
9511,Machining Tool Operators,C,7256.595313381813,7224.5806260505369,7287.4498873028479,7145.5855597319833,7443.4170650877877,7701.599961076472,7531.1945459125791,7592.7196179779112,7642.6611079993663,7746.4780155528842,7802.0677483641684
9512,Forging Machine Operators,C,486.97768074099747,514.8135519424236,504.87884459311238,495.56010950558726,516.2152975506549,514.64178826114858,534.8824508664718,525.21144953610701,525.82520533181162,534.66451464984902,537.98504360240725
9513,Woodworking Machine Operators,C,3608.8600255460196,3815.1172662429153,3849.9278289178319,3778.8682906045501,3780.820541828874,3856.70688353788,3960.9897863980891,3966.5721730508112,3960.077415074456,3989.0112217092155,4028.5417380402241
9514,Metalworking Machine Operators,C,24173.45673430667,24066.006898978201,23601.588791466475,24473.087577905637,24764.70560234239,25394.791843296513,25251.217945940039,25377.512533160538,25645.747947557822,25832.944029103801,26030.371638090306
9516,Other Metal Products Machine Operators,C,15477.747214919189,16361.979788691458,16013.926865031288,16554.486466305498,16723.43098605179,16355.644972771499,17153.010494723443,17208.508566615012,17325.33625486046,17382.511700983468,17437.69727686893
9517,Other Products Machine Operators,C,7155.6917755085487,7124.0318243711636,7299.1128046358208,7571.0094964090049,7555.5738070618581,7846.4865639047857,7684.6221812407321,7807.7034970523264,7908.1760810317091,7987.5186907033776,8096.4049743884534
9611,Labourers in Mineral and Metal Processing,D,4193.0167683506106,4175.2640404339718,4258.2807644526201,4438.2212666256537,4623.2085025327551,4521.5337071223666,4413.5154552468639,4518.1452955360919,4621.3030534388727,4662.8546485601209,4641.6041973832607
9612,Labourers in Metal Fabrication,D,12330.572814819676,12273.922356373678,12519.436402843097,13111.286267448357,13686.557322426142,13852.64874901308,13477.706753812756,13695.796497107303,13886.594641152107,14017.445581542415,14072.537793467669
9613,Labourers in Chemical Products Processing and Utilities,D,5522.9492335370378,5498.3269659190237,5725.7615155751837,5829.8734953561252,6072.86547746633,6033.4269441107581,5908.9639858882683,6059.7345394181875,6139.9367366280076,6226.5451956211455,6225.7609170584592
9614,"Labourers in Wood, Pulp and Paper Processing",D,4327.6269992854195,4307.6698863909023,4406.3432894009838,4511.1977392879307,4699.2266702569805,4612.5404519040603,4615.1242129694292,4676.6888852326028,4723.3831974998993,4766.523013633986,4775.7975542695585
9615,Labourers in Rubber and Plastic Products Manufacturing,D,2780.9750396560407,2939.8285171280663,3047.3126127402793,3108.0722924096685,3181.5377273026356,3111.5685279048766,3235.8780435249159,3270.6516272165595,3284.3737500002767,3293.8734899691626,3293.7101078209998
9616,Labourers in Textile Processing,D,665.96886326446804,704.03660269382829,690.45032940575277,719.62641848854719,705.95356893823487,733.1448923906205,762.43458525623691,753.28040632564739,755.26803222347348,747.95040804742246,760.92688318453099
9617,"Labourers in Food, Beverage and Tobacco Processing",D,22098.585140679821,22000.276588778019,22169.706047932017,22983.849903896553,23392.632199574295,23933.599584976684,23582.00567388436,23852.221185217779,24107.150834399697,24287.527428585381,24450.251873951034
9618,Labourers in Fish Processing,D,333.99369932843143,332.50791350891029,346.26187688497015,360.89372937461297,375.9359567580027,367.66827612063975,360.08368420968742,373.83792399177236,388.01848679065137,395.69165385497888,389.91300759648777
9619,"Other Labourers in Processing, Manufacturing and Utilities",D,25547.173090450866,27074.374116218078,26551.901499342704,27495.399636028957,28493.996080444969,28430.804618437869,28685.1224161875,28699.916293940925,29032.756623416466,29288.76444350032,29425.505001659545
,TOTAL,,6695407.5584608335,6866535.2775947135,6952711.3458981076,7036496.5577544719,7122138.0986535773,7187235.5884709787,7246453.7158926269,7306513.9900906486,7350936.0955058653,7400067.7751345653,7450367.9067615122
