#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Program,A-63702,T,T03,-1,-1,3,15,413,"Food, beverage and tobacco merchant wholesalers","Grossistes-marchands de produits alimentaires, de boissons et de tabac"
Program,A-63702,T,T03,-1,-1,4,7,111,Crop production,Cultures agricoles
Program,A-63702,T,T03,-1,-1,5,4,445,Food and beverage stores,Magasins d'alimentation
Program,B-81304,T,T03,-1,-1,1,25,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-81304,T,T03,-1,-1,2,17,311,Food manufacturing,Fabrication d'aliments
Program,B-81304,T,T03,-1,-1,3,8,325,Chemical manufacturing,Fabrication de produits chimiques
Program,B-81304,T,T03,-1,-1,3,8,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,B-81304,T,T03,-1,-1,3,8,611,Educational services,Services d'enseignement
Program,C-41301,T,T03,-1,-1,1,50,325,Chemical manufacturing,Fabrication de produits chimiques
Program,C-41301,T,T03,-1,-1,1,50,485,Transit and ground passenger transportation,Transport en commun et transport terrestre de voyageurs
Program,D-51301,T,T03,-1,-1,1,50,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51301,T,T03,-1,-1,2,25,325,Chemical manufacturing,Fabrication de produits chimiques
Program,D-51301,T,T03,-1,-1,2,25,339,Miscellaneous manufacturing,Activités diverses de fabrication
Program,D-51302,T,T03,-1,-1,1,42,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51302,T,T03,-1,-1,2,21,325,Chemical manufacturing,Fabrication de produits chimiques
Program,D-51302,T,T03,-1,-1,3,11,311,Food manufacturing,Fabrication d'aliments
Program,D-51302,T,T03,-1,-1,4,3,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,D-51302,T,T03,-1,-1,4,3,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51304,T,T03,-1,-1,1,43,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51304,T,T03,-1,-1,2,19,311,Food manufacturing,Fabrication d'aliments
Program,D-51304,T,T03,-1,-1,3,10,325,Chemical manufacturing,Fabrication de produits chimiques
Program,D-51304,T,T03,-1,-1,4,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51304,T,T03,-1,-1,5,3,445,Food and beverage stores,Magasins d'alimentation
Program,D-53701,T,T03,-1,-1,1,82,312,Beverage and tobacco product manufacturing,Fabrication de boissons et de produits du tabac
Program,D-53701,T,T03,-1,-1,2,6,111,Crop production,Cultures agricoles
Program,D-53701,T,T03,-1,-1,2,6,413,"Food, beverage and tobacco merchant wholesalers","Grossistes-marchands de produits alimentaires, de boissons et de tabac"
Program,D-53701,T,T03,-1,-1,4,3,112,Animal production and aquaculture,Élevage et aquaculture
Program,D-53701,T,T03,-1,-1,4,3,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-53703,T,T03,-1,-1,1,81,312,Beverage and tobacco product manufacturing,Fabrication de boissons et de produits du tabac
Program,D-53703,T,T03,-1,-1,2,10,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-53703,T,T03,-1,-1,3,5,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-53703,T,T03,-1,-1,3,5,611,Educational services,Services d'enseignement
Program,G-71304,T,T03,-1,-1,1,50,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-71304,T,T03,-1,-1,2,42,611,Educational services,Services d'enseignement
Program,G-71304,T,T03,-1,-1,3,8,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,G-71305,T,T03,-1,-1,1,37,325,Chemical manufacturing,Fabrication de produits chimiques
Program,G-71305,T,T03,-1,-1,2,23,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-71305,T,T03,-1,-1,3,11,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-71305,T,T03,-1,-1,4,9,911,Federal government public administration,Administration publique fédérale
Program,G-71305,T,T03,-1,-1,5,3,414,Personal and household goods merchant wholesalers,Grossistes-marchands d'articles personnels et ménagers
Program,G-71305,T,T03,-1,-1,5,3,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,G-71306,T,T03,-1,-1,1,43,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-71306,T,T03,-1,-1,2,35,622,Hospitals,Hôpitaux
Program,G-71306,T,T03,-1,-1,3,7,325,Chemical manufacturing,Fabrication de produits chimiques
Program,G-71306,T,T03,-1,-1,4,5,611,Educational services,Services d'enseignement
Program,G-71306,T,T03,-1,-1,4,5,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,A-61003,T,T04,-1,-1,1,48,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61003,T,T04,-1,-1,2,15,237,Heavy and civil engineering construction,Travaux de génie civil
Program,A-61003,T,T04,-1,-1,3,9,236,Construction of buildings,Construction de bâtiments
Program,A-61003,T,T04,-1,-1,3,9,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-61003,T,T04,-1,-1,5,8,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,A-68200,T,T04,-1,-1,1,39,236,Construction of buildings,Construction de bâtiments
Program,A-68200,T,T04,-1,-1,2,21,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-68200,T,T04,-1,-1,3,19,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-68200,T,T04,-1,-1,4,6,237,Heavy and civil engineering construction,Travaux de génie civil
Program,A-68200,T,T04,-1,-1,5,2,212,Mining and quarrying (except oil and gas),Extraction minière et exploitation en carrière (sauf l'extraction de pétrole et de gaz)
Program,A-68200,T,T04,-1,-1,5,2,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,A-68205,T,T04,-1,-1,1,30,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-68205,T,T04,-1,-1,2,17,237,Heavy and civil engineering construction,Travaux de génie civil
Program,A-68205,T,T04,-1,-1,3,13,221,Utilities,Services publics
Program,A-68205,T,T04,-1,-1,4,9,333,Machinery manufacturing,Fabrication de machines
Program,A-68205,T,T04,-1,-1,5,4,115,Support activities for agriculture and forestry,Activités de soutien à l'agriculture et à la foresterie
Program,A-68205,T,T04,-1,-1,5,4,324,Petroleum and coal product manufacturing,Fabrication de produits du pétrole et du charbon
Program,A-68205,T,T04,-1,-1,5,4,332,Fabricated metal product manufacturing,Fabrication de produits métalliques
Program,A-68205,T,T04,-1,-1,5,4,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-68205,T,T04,-1,-1,5,4,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-68205,T,T04,-1,-1,5,4,611,Educational services,Services d'enseignement
Program,A-68205,T,T04,-1,-1,5,4,914,Aboriginal public administration,Administrations publiques autochtones
Program,B-82613,T,T04,-1,-1,1,100,622,Hospitals,Hôpitaux
Program,B-88200,T,T04,-1,-1,1,34,236,Construction of buildings,Construction de bâtiments
Program,B-88200,T,T04,-1,-1,2,28,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-88200,T,T04,-1,-1,3,9,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,B-88200,T,T04,-1,-1,4,7,237,Heavy and civil engineering construction,Travaux de génie civil
Program,B-88200,T,T04,-1,-1,5,4,531,Real estate,Services immobiliers
Program,B-88201,T,T04,-1,-1,1,63,236,Construction of buildings,Construction de bâtiments
Program,B-88201,T,T04,-1,-1,2,10,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,B-88201,T,T04,-1,-1,2,10,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-88201,T,T04,-1,-1,4,7,237,Heavy and civil engineering construction,Travaux de génie civil
Program,B-88201,T,T04,-1,-1,5,4,561,Administrative and support services,Services administratifs et services de soutien
Program,C-47600,T,T04,-1,-1,1,47,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-47600,T,T04,-1,-1,2,35,236,Construction of buildings,Construction de bâtiments
Program,C-47600,T,T04,-1,-1,3,3,561,Administrative and support services,Services administratifs et services de soutien
Program,C-47600,T,T04,-1,-1,4,3,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-47600,T,T04,-1,-1,5,1,112,Animal production and aquaculture,Élevage et aquaculture
Program,C-47600,T,T04,-1,-1,5,1,327,Non-metallic mineral product manufacturing,Fabrication de produits minéraux non métalliques
Program,C-47600,T,T04,-1,-1,5,1,531,Real estate,Services immobiliers
Program,C-47600,T,T04,-1,-1,5,1,611,Educational services,Services d'enseignement
Program,C-47610,T,T04,-1,-1,1,40,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-47610,T,T04,-1,-1,2,27,236,Construction of buildings,Construction de bâtiments
Program,C-47610,T,T04,-1,-1,3,7,315,Clothing manufacturing,Fabrication de vêtements
Program,C-47610,T,T04,-1,-1,3,7,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-47610,T,T04,-1,-1,3,7,561,Administrative and support services,Services administratifs et services de soutien
Program,C-47610,T,T04,-1,-1,3,7,562,Waste management and remediation services,Services de gestion des déchets et d'assainissement
Program,C-47610,T,T04,-1,-1,3,7,811,Repair and maintenance,Réparation et entretien
Program,C-47700,T,T04,-1,-1,1,83,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-47700,T,T04,-1,-1,2,8,561,Administrative and support services,Services administratifs et services de soutien
Program,C-47700,T,T04,-1,-1,3,4,236,Construction of buildings,Construction de bâtiments
Program,C-47700,T,T04,-1,-1,3,4,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,C-48200,T,T04,-1,-1,1,53,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-48200,T,T04,-1,-1,2,21,236,Construction of buildings,Construction de bâtiments
Program,C-48200,T,T04,-1,-1,3,4,561,Administrative and support services,Services administratifs et services de soutien
Program,C-48200,T,T04,-1,-1,4,2,416,Building material and supplies merchant wholesalers,Grossistes-marchands de matériaux et fournitures de construction
Program,C-48200,T,T04,-1,-1,4,2,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-48202,T,T04,-1,-1,1,38,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-48202,T,T04,-1,-1,2,31,237,Heavy and civil engineering construction,Travaux de génie civil
Program,C-48202,T,T04,-1,-1,3,13,236,Construction of buildings,Construction de bâtiments
Program,C-48202,T,T04,-1,-1,4,6,324,Petroleum and coal product manufacturing,Fabrication de produits du pétrole et du charbon
Program,C-48202,T,T04,-1,-1,4,6,413,"Food, beverage and tobacco merchant wholesalers","Grossistes-marchands de produits alimentaires, de boissons et de tabac"
Program,C-48202,T,T04,-1,-1,4,6,488,Support activities for transportation,Activités de soutien au transport
Program,C-48205,T,T04,-1,-1,1,48,236,Construction of buildings,Construction de bâtiments
Program,C-48205,T,T04,-1,-1,2,16,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-48205,T,T04,-1,-1,2,16,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-48205,T,T04,-1,-1,4,8,531,Real estate,Services immobiliers
Program,C-48205,T,T04,-1,-1,5,4,112,Animal production and aquaculture,Élevage et aquaculture
Program,C-48205,T,T04,-1,-1,5,4,611,Educational services,Services d'enseignement
Program,C-48205,T,T04,-1,-1,5,4,712,Heritage institutions,Établissements du patrimoine
Program,C-48206,T,T04,-1,-1,1,50,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-48206,T,T04,-1,-1,1,50,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,D-50300,T,T04,-1,-1,1,75,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50300,T,T04,-1,-1,2,17,213,"Support activities for mining, and oil and gas extraction","Activités de soutien à l'extraction minière, pétrolière et gazière"
Program,D-50300,T,T04,-1,-1,3,8,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-50303,T,T04,-1,-1,1,67,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50303,T,T04,-1,-1,2,10,236,Construction of buildings,Construction de bâtiments
Program,D-50303,T,T04,-1,-1,2,10,237,Heavy and civil engineering construction,Travaux de génie civil
Program,D-50303,T,T04,-1,-1,2,10,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-50303,T,T04,-1,-1,5,5,519,Other information services,Autres services d'information
Program,D-50310,T,T04,-1,-1,1,68,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50310,T,T04,-1,-1,2,14,237,Heavy and civil engineering construction,Travaux de génie civil
Program,D-50310,T,T04,-1,-1,3,9,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-50310,T,T04,-1,-1,4,5,212,Mining and quarrying (except oil and gas),Extraction minière et exploitation en carrière (sauf l'extraction de pétrole et de gaz)
Program,D-50310,T,T04,-1,-1,4,5,911,Federal government public administration,Administration publique fédérale
Program,D-51003,T,T04,-1,-1,1,45,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51003,T,T04,-1,-1,2,14,237,Heavy and civil engineering construction,Travaux de génie civil
Program,D-51003,T,T04,-1,-1,3,11,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-51003,T,T04,-1,-1,4,7,236,Construction of buildings,Construction de bâtiments
Program,D-51003,T,T04,-1,-1,5,3,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-57700,T,T04,-1,-1,1,84,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-57700,T,T04,-1,-1,2,11,236,Construction of buildings,Construction de bâtiments
Program,D-57700,T,T04,-1,-1,3,2,212,Mining and quarrying (except oil and gas),Extraction minière et exploitation en carrière (sauf l'extraction de pétrole et de gaz)
Program,D-57700,T,T04,-1,-1,3,2,811,Repair and maintenance,Réparation et entretien
Program,D-57701,T,T04,-1,-1,1,67,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-57701,T,T04,-1,-1,2,33,236,Construction of buildings,Construction de bâtiments
Program,D-58100,T,T04,-1,-1,1,46,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-58100,T,T04,-1,-1,2,40,236,Construction of buildings,Construction de bâtiments
Program,D-58100,T,T04,-1,-1,3,4,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,D-58100,T,T04,-1,-1,4,3,561,Administrative and support services,Services administratifs et services de soutien
Program,D-58100,T,T04,-1,-1,5,2,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-58101,T,T04,-1,-1,1,33,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-58101,T,T04,-1,-1,2,17,531,Real estate,Services immobiliers
Program,D-58101,T,T04,-1,-1,2,17,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-58101,T,T04,-1,-1,2,17,561,Administrative and support services,Services administratifs et services de soutien
Program,D-58101,T,T04,-1,-1,2,17,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-58200,T,T04,-1,-1,1,35,236,Construction of buildings,Construction de bâtiments
Program,D-58200,T,T04,-1,-1,2,33,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-58200,T,T04,-1,-1,3,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-58200,T,T04,-1,-1,4,5,237,Heavy and civil engineering construction,Travaux de génie civil
Program,D-58200,T,T04,-1,-1,5,4,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70303,T,T04,-1,-1,1,39,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70303,T,T04,-1,-1,2,15,911,Federal government public administration,Administration publique fédérale
Program,G-70303,T,T04,-1,-1,3,8,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70303,T,T04,-1,-1,4,6,221,Utilities,Services publics
Program,G-70303,T,T04,-1,-1,5,5,213,"Support activities for mining, and oil and gas extraction","Activités de soutien à l'extraction minière, pétrolière et gazière"
Program,G-70303,T,T04,-1,-1,5,5,912,Provincial and territorial public administration,Administrations publiques provinciales et territoriales
Program,G-70305,T,T04,-1,-1,1,47,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70305,T,T04,-1,-1,2,9,912,Provincial and territorial public administration,Administrations publiques provinciales et territoriales
Program,G-70305,T,T04,-1,-1,2,9,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70305,T,T04,-1,-1,4,5,611,Educational services,Services d'enseignement
Program,G-70305,T,T04,-1,-1,5,4,712,Heritage institutions,Établissements du patrimoine
Program,G-70305,T,T04,-1,-1,5,4,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-78200,T,T04,-1,-1,1,83,236,Construction of buildings,Construction de bâtiments
Program,G-78200,T,T04,-1,-1,2,17,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-78205,T,T04,-1,-1,1,46,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-78205,T,T04,-1,-1,2,23,236,Construction of buildings,Construction de bâtiments
Program,G-78205,T,T04,-1,-1,2,23,531,Real estate,Services immobiliers
Program,G-78205,T,T04,-1,-1,4,8,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-78222,T,T04,-1,-1,1,46,236,Construction of buildings,Construction de bâtiments
Program,G-78222,T,T04,-1,-1,2,17,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-78222,T,T04,-1,-1,3,15,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-78222,T,T04,-1,-1,4,11,237,Heavy and civil engineering construction,Travaux de génie civil
Program,G-78222,T,T04,-1,-1,5,3,531,Real estate,Services immobiliers
Program,B-81817,T,T05,-1,-1,1,45,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-81817,T,T05,-1,-1,2,12,337,Furniture and related product manufacturing,Fabrication de meubles et de produits connexes
Program,B-81817,T,T05,-1,-1,3,7,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,B-81817,T,T05,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,B-81817,T,T05,-1,-1,5,4,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,B-81817,T,T05,-1,-1,5,4,339,Miscellaneous manufacturing,Activités diverses de fabrication
Program,C-40400,T,T05,-1,-1,1,40,236,Construction of buildings,Construction de bâtiments
Program,C-40400,T,T05,-1,-1,1,40,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-40400,T,T05,-1,-1,3,20,442,Furniture and home furnishings stores,Magasins de meubles et d'accessoires de maison
Program,A-60504,T,T06,-1,-1,1,59,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-60504,T,T06,-1,-1,2,10,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-60504,T,T06,-1,-1,3,6,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-60504,T,T06,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,A-60504,T,T06,-1,-1,5,4,517,Telecommunications,Télécommunications
Program,A-60505,T,T06,-1,-1,1,36,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-60505,T,T06,-1,-1,2,10,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-60505,T,T06,-1,-1,3,6,611,Educational services,Services d'enseignement
Program,A-60505,T,T06,-1,-1,4,6,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-60505,T,T06,-1,-1,5,4,517,Telecommunications,Télécommunications
Program,A-60509,T,T06,-1,-1,1,34,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-60509,T,T06,-1,-1,2,10,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-60509,T,T06,-1,-1,3,6,911,Federal government public administration,Administration publique fédérale
Program,A-60509,T,T06,-1,-1,4,6,611,Educational services,Services d'enseignement
Program,A-60509,T,T06,-1,-1,5,6,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-61850,T,T06,-1,-1,1,88,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61850,T,T06,-1,-1,2,4,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-61850,T,T06,-1,-1,2,4,452,General merchandise stores,Magasins de marchandises diverses
Program,A-61850,T,T06,-1,-1,2,4,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,A-61920,T,T06,-1,-1,1,40,532,Rental and leasing services,Services de location et de location à bail
Program,A-61920,T,T06,-1,-1,2,20,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,A-61920,T,T06,-1,-1,2,20,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,A-61920,T,T06,-1,-1,2,20,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,A-65203,T,T06,-1,-1,1,24,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-65203,T,T06,-1,-1,2,10,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-65203,T,T06,-1,-1,3,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-65203,T,T06,-1,-1,4,7,333,Machinery manufacturing,Fabrication de machines
Program,A-65203,T,T06,-1,-1,4,7,811,Repair and maintenance,Réparation et entretien
Program,A-65613,T,T06,-1,-1,1,23,221,Utilities,Services publics
Program,A-65613,T,T06,-1,-1,2,15,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-65613,T,T06,-1,-1,3,13,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-65613,T,T06,-1,-1,4,8,333,Machinery manufacturing,Fabrication de machines
Program,A-65613,T,T06,-1,-1,5,7,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-65700,T,T06,-1,-1,1,18,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-65700,T,T06,-1,-1,2,9,237,Heavy and civil engineering construction,Travaux de génie civil
Program,A-65700,T,T06,-1,-1,2,9,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-65700,T,T06,-1,-1,2,9,311,Food manufacturing,Fabrication d'aliments
Program,A-65700,T,T06,-1,-1,2,9,339,Miscellaneous manufacturing,Activités diverses de fabrication
Program,A-65700,T,T06,-1,-1,2,9,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,A-65700,T,T06,-1,-1,2,9,517,Telecommunications,Télécommunications
Program,A-65700,T,T06,-1,-1,2,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-65700,T,T06,-1,-1,2,9,561,Administrative and support services,Services administratifs et services de soutien
Program,A-65700,T,T06,-1,-1,2,9,811,Repair and maintenance,Réparation et entretien
Program,A-69302,T,T06,-1,-1,1,32,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-69302,T,T06,-1,-1,2,20,517,Telecommunications,Télécommunications
Program,A-69302,T,T06,-1,-1,3,17,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-69302,T,T06,-1,-1,4,10,518,"Data processing, hosting, and related services","Traitement de données, hébergement de données et services connexes"
Program,A-69302,T,T06,-1,-1,5,5,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,A-69302,T,T06,-1,-1,5,5,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,B-80505,T,T06,-1,-1,1,60,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80505,T,T06,-1,-1,2,10,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,B-80505,T,T06,-1,-1,2,10,511,Publishing industries (except internet),Édition (sauf par Internet)
Program,B-80505,T,T06,-1,-1,2,10,517,Telecommunications,Télécommunications
Program,B-80505,T,T06,-1,-1,2,10,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,B-80509,T,T06,-1,-1,1,58,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80509,T,T06,-1,-1,2,18,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,B-80509,T,T06,-1,-1,3,6,517,Telecommunications,Télécommunications
Program,B-80509,T,T06,-1,-1,4,3,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,B-80509,T,T06,-1,-1,4,3,491,Postal service,Services postaux
Program,B-80509,T,T06,-1,-1,4,3,518,"Data processing, hosting, and related services","Traitement de données, hébergement de données et services connexes"
Program,B-80509,T,T06,-1,-1,4,3,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,B-80509,T,T06,-1,-1,4,3,561,Administrative and support services,Services administratifs et services de soutien
Program,B-80509,T,T06,-1,-1,4,3,912,Provincial and territorial public administration,Administrations publiques provinciales et territoriales
Program,B-80521,T,T06,-1,-1,1,41,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80521,T,T06,-1,-1,2,14,561,Administrative and support services,Services administratifs et services de soutien
Program,B-80521,T,T06,-1,-1,3,11,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,B-80521,T,T06,-1,-1,4,5,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,B-80521,T,T06,-1,-1,4,5,611,Educational services,Services d'enseignement
Program,B-80521,T,T06,-1,-1,4,5,912,Provincial and territorial public administration,Administrations publiques provinciales et territoriales
Program,B-89302,T,T06,-1,-1,1,79,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,B-89302,T,T06,-1,-1,2,8,333,Machinery manufacturing,Fabrication de machines
Program,B-89302,T,T06,-1,-1,3,4,517,Telecommunications,Télécommunications
Program,B-89302,T,T06,-1,-1,3,4,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-89302,T,T06,-1,-1,3,4,611,Educational services,Services d'enseignement
Program,C-40505,T,T06,-1,-1,1,50,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,C-40505,T,T06,-1,-1,1,50,914,Aboriginal public administration,Administrations publiques autochtones
Program,C-40509,T,T06,-1,-1,1,30,811,Repair and maintenance,Réparation et entretien
Program,C-40509,T,T06,-1,-1,2,20,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,C-40509,T,T06,-1,-1,2,20,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-40509,T,T06,-1,-1,2,20,561,Administrative and support services,Services administratifs et services de soutien
Program,C-40509,T,T06,-1,-1,5,10,519,Other information services,Autres services d'information
