#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Program,C-46401,T,T02,-1,-1,4,4,445,Food and beverage stores,Magasins d'alimentation
Program,C-46405,T,T02,-1,-1,1,29,811,Repair and maintenance,Réparation et entretien
Program,C-46405,T,T02,-1,-1,2,22,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,C-46405,T,T02,-1,-1,3,7,484,Truck transportation,Transport par camion
Program,C-46405,T,T02,-1,-1,4,6,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,C-46405,T,T02,-1,-1,5,4,532,Rental and leasing services,Services de location et de location à bail
Program,C-46405,T,T02,-1,-1,5,4,561,Administrative and support services,Services administratifs et services de soutien
Program,C-46704,T,T02,-1,-1,1,22,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-46704,T,T02,-1,-1,2,15,237,Heavy and civil engineering construction,Travaux de génie civil
Program,C-46704,T,T02,-1,-1,3,12,561,Administrative and support services,Services administratifs et services de soutien
Program,C-46704,T,T02,-1,-1,4,5,236,Construction of buildings,Construction de bâtiments
Program,C-46704,T,T02,-1,-1,5,4,221,Utilities,Services publics
Program,C-46705,T,T02,-1,-1,1,21,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,C-46705,T,T02,-1,-1,1,21,811,Repair and maintenance,Réparation et entretien
Program,C-46705,T,T02,-1,-1,3,8,532,Rental and leasing services,Services de location et de location à bail
Program,C-46705,T,T02,-1,-1,4,7,237,Heavy and civil engineering construction,Travaux de génie civil
Program,C-46705,T,T02,-1,-1,5,6,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-47100,T,T02,-1,-1,1,21,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,C-47100,T,T02,-1,-1,2,17,811,Repair and maintenance,Réparation et entretien
Program,C-47100,T,T02,-1,-1,3,10,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,C-47100,T,T02,-1,-1,4,7,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-47100,T,T02,-1,-1,5,5,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-47100,T,T02,-1,-1,5,5,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,C-47100,T,T02,-1,-1,5,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-56405,T,T02,-1,-1,1,30,811,Repair and maintenance,Réparation et entretien
Program,D-56405,T,T02,-1,-1,2,29,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,D-56405,T,T02,-1,-1,3,5,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,D-56405,T,T02,-1,-1,4,3,484,Truck transportation,Transport par camion
Program,D-56405,T,T02,-1,-1,5,2,532,Rental and leasing services,Services de location et de location à bail
Program,D-56405,T,T02,-1,-1,5,2,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-56705,T,T02,-1,-1,1,13,212,Mining and quarrying (except oil and gas),Extraction minière et exploitation en carrière (sauf l'extraction de pétrole et de gaz)
Program,D-56705,T,T02,-1,-1,2,10,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,D-56705,T,T02,-1,-1,2,10,532,Rental and leasing services,Services de location et de location à bail
Program,D-56705,T,T02,-1,-1,2,10,811,Repair and maintenance,Réparation et entretien
Program,D-56705,T,T02,-1,-1,5,7,333,Machinery manufacturing,Fabrication de machines
Program,A-61301,T,T03,-1,-1,1,18,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61301,T,T03,-1,-1,2,11,325,Chemical manufacturing,Fabrication de produits chimiques
Program,A-61301,T,T03,-1,-1,3,8,311,Food manufacturing,Fabrication d'aliments
Program,A-61301,T,T03,-1,-1,4,5,324,Petroleum and coal product manufacturing,Fabrication de produits du pétrole et du charbon
Program,A-61301,T,T03,-1,-1,5,4,611,Educational services,Services d'enseignement
Program,A-61302,T,T03,-1,-1,1,25,325,Chemical manufacturing,Fabrication de produits chimiques
Program,A-61302,T,T03,-1,-1,2,11,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61302,T,T03,-1,-1,3,10,311,Food manufacturing,Fabrication d'aliments
Program,A-61302,T,T03,-1,-1,4,9,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-61302,T,T03,-1,-1,5,6,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,A-61303,T,T03,-1,-1,1,30,622,Hospitals,Hôpitaux
Program,A-61303,T,T03,-1,-1,2,21,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,A-61303,T,T03,-1,-1,3,9,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-61303,T,T03,-1,-1,4,7,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61303,T,T03,-1,-1,5,4,339,Miscellaneous manufacturing,Activités diverses de fabrication
Program,A-61303,T,T03,-1,-1,5,4,811,Repair and maintenance,Réparation et entretien
Program,A-61303,T,T03,-1,-1,5,4,911,Federal government public administration,Administration publique fédérale
Program,A-61304,T,T03,-1,-1,1,20,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61304,T,T03,-1,-1,2,12,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-61304,T,T03,-1,-1,3,11,311,Food manufacturing,Fabrication d'aliments
Program,A-61304,T,T03,-1,-1,4,7,325,Chemical manufacturing,Fabrication de produits chimiques
Program,A-61304,T,T03,-1,-1,5,6,611,Educational services,Services d'enseignement
Program,A-63702,T,T03,-1,-1,1,33,311,Food manufacturing,Fabrication d'aliments
Program,A-63702,T,T03,-1,-1,2,17,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-63702,T,T03,-1,-1,3,11,561,Administrative and support services,Services administratifs et services de soutien
Program,A-63702,T,T03,-1,-1,4,9,413,"Food, beverage and tobacco merchant wholesalers","Grossistes-marchands de produits alimentaires, de boissons et de tabac"
Program,A-63702,T,T03,-1,-1,4,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-81304,T,T03,-1,-1,1,16,311,Food manufacturing,Fabrication d'aliments
Program,B-81304,T,T03,-1,-1,1,16,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-81304,T,T03,-1,-1,3,9,325,Chemical manufacturing,Fabrication de produits chimiques
Program,B-81304,T,T03,-1,-1,3,9,445,Food and beverage stores,Magasins d'alimentation
Program,B-81304,T,T03,-1,-1,3,9,611,Educational services,Services d'enseignement
Program,C-41301,T,T03,-1,-1,1,50,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-41301,T,T03,-1,-1,2,13,325,Chemical manufacturing,Fabrication de produits chimiques
Program,C-41301,T,T03,-1,-1,2,13,445,Food and beverage stores,Magasins d'alimentation
Program,C-41301,T,T03,-1,-1,2,13,485,Transit and ground passenger transportation,Transport en commun et transport terrestre de voyageurs
Program,C-41301,T,T03,-1,-1,2,13,561,Administrative and support services,Services administratifs et services de soutien
Program,D-51301,T,T03,-1,-1,1,33,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51301,T,T03,-1,-1,2,11,311,Food manufacturing,Fabrication d'aliments
Program,D-51301,T,T03,-1,-1,2,11,323,Printing and related support activities,Impression et activités connexes de soutien
Program,D-51301,T,T03,-1,-1,2,11,335,"Electrical equipment, appliance and component manufacturing","Fabrication de matériel, d'appareils et de composants électriques"
Program,D-51301,T,T03,-1,-1,2,11,339,Miscellaneous manufacturing,Activités diverses de fabrication
Program,D-51301,T,T03,-1,-1,2,11,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-51301,T,T03,-1,-1,2,11,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-51302,T,T03,-1,-1,1,24,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51302,T,T03,-1,-1,2,14,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51302,T,T03,-1,-1,3,9,325,Chemical manufacturing,Fabrication de produits chimiques
Program,D-51302,T,T03,-1,-1,4,6,311,Food manufacturing,Fabrication d'aliments
Program,D-51302,T,T03,-1,-1,4,6,447,Gasoline stations,Stations-service
Program,D-51304,T,T03,-1,-1,1,24,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51304,T,T03,-1,-1,2,16,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51304,T,T03,-1,-1,3,9,311,Food manufacturing,Fabrication d'aliments
Program,D-51304,T,T03,-1,-1,4,8,445,Food and beverage stores,Magasins d'alimentation
Program,D-51304,T,T03,-1,-1,5,5,561,Administrative and support services,Services administratifs et services de soutien
Program,D-53701,T,T03,-1,-1,1,74,312,Beverage and tobacco product manufacturing,Fabrication de boissons et de produits du tabac
Program,D-53701,T,T03,-1,-1,2,5,413,"Food, beverage and tobacco merchant wholesalers","Grossistes-marchands de produits alimentaires, de boissons et de tabac"
Program,D-53701,T,T03,-1,-1,2,5,721,Accommodation services,Services d'hébergement
Program,D-53701,T,T03,-1,-1,4,2,111,Crop production,Cultures agricoles
Program,D-53701,T,T03,-1,-1,4,2,112,Animal production and aquaculture,Élevage et aquaculture
Program,D-53701,T,T03,-1,-1,4,2,236,Construction of buildings,Construction de bâtiments
Program,D-53701,T,T03,-1,-1,4,2,323,Printing and related support activities,Impression et activités connexes de soutien
Program,D-53701,T,T03,-1,-1,4,2,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,D-53701,T,T03,-1,-1,4,2,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-53701,T,T03,-1,-1,4,2,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-53703,T,T03,-1,-1,1,82,312,Beverage and tobacco product manufacturing,Fabrication de boissons et de produits du tabac
Program,D-53703,T,T03,-1,-1,2,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-53703,T,T03,-1,-1,3,5,445,Food and beverage stores,Magasins d'alimentation
Program,D-53703,T,T03,-1,-1,4,3,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-53703,T,T03,-1,-1,4,3,611,Educational services,Services d'enseignement
Program,G-71304,T,T03,-1,-1,1,29,611,Educational services,Services d'enseignement
Program,G-71304,T,T03,-1,-1,2,25,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-71304,T,T03,-1,-1,3,14,622,Hospitals,Hôpitaux
Program,G-71304,T,T03,-1,-1,4,7,561,Administrative and support services,Services administratifs et services de soutien
Program,G-71304,T,T03,-1,-1,5,4,325,Chemical manufacturing,Fabrication de produits chimiques
Program,G-71304,T,T03,-1,-1,5,4,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,G-71304,T,T03,-1,-1,5,4,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,G-71304,T,T03,-1,-1,5,4,511,Publishing industries (except internet),Édition (sauf par Internet)
Program,G-71304,T,T03,-1,-1,5,4,519,Other information services,Autres services d'information
Program,G-71304,T,T03,-1,-1,5,4,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-71304,T,T03,-1,-1,5,4,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,G-71305,T,T03,-1,-1,1,34,325,Chemical manufacturing,Fabrication de produits chimiques
Program,G-71305,T,T03,-1,-1,2,23,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-71305,T,T03,-1,-1,3,9,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-71305,T,T03,-1,-1,4,7,911,Federal government public administration,Administration publique fédérale
Program,G-71305,T,T03,-1,-1,5,4,339,Miscellaneous manufacturing,Activités diverses de fabrication
Program,G-71306,T,T03,-1,-1,1,47,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-71306,T,T03,-1,-1,2,29,622,Hospitals,Hôpitaux
Program,G-71306,T,T03,-1,-1,3,6,325,Chemical manufacturing,Fabrication de produits chimiques
Program,G-71306,T,T03,-1,-1,4,5,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-71306,T,T03,-1,-1,5,5,611,Educational services,Services d'enseignement
Program,A-61003,T,T04,-1,-1,1,40,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61003,T,T04,-1,-1,2,15,237,Heavy and civil engineering construction,Travaux de génie civil
Program,A-61003,T,T04,-1,-1,3,8,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-61003,T,T04,-1,-1,4,7,236,Construction of buildings,Construction de bâtiments
Program,A-61003,T,T04,-1,-1,5,7,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,A-68200,T,T04,-1,-1,1,34,236,Construction of buildings,Construction de bâtiments
Program,A-68200,T,T04,-1,-1,2,20,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-68200,T,T04,-1,-1,3,18,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-68200,T,T04,-1,-1,4,6,237,Heavy and civil engineering construction,Travaux de génie civil
Program,A-68200,T,T04,-1,-1,5,2,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,A-68205,T,T04,-1,-1,1,20,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-68205,T,T04,-1,-1,2,14,237,Heavy and civil engineering construction,Travaux de génie civil
Program,A-68205,T,T04,-1,-1,3,11,333,Machinery manufacturing,Fabrication de machines
Program,A-68205,T,T04,-1,-1,4,9,221,Utilities,Services publics
Program,A-68205,T,T04,-1,-1,4,9,445,Food and beverage stores,Magasins d'alimentation
Program,A-68205,T,T04,-1,-1,4,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-68205,T,T04,-1,-1,4,9,611,Educational services,Services d'enseignement
Program,B-88200,T,T04,-1,-1,1,32,236,Construction of buildings,Construction de bâtiments
Program,B-88200,T,T04,-1,-1,2,24,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-88200,T,T04,-1,-1,3,13,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,B-88200,T,T04,-1,-1,4,7,237,Heavy and civil engineering construction,Travaux de génie civil
Program,B-88200,T,T04,-1,-1,5,3,531,Real estate,Services immobiliers
Program,B-88200,T,T04,-1,-1,5,3,722,Food services and drinking places,Services de restauration et débits de boissons
Program,B-88201,T,T04,-1,-1,1,63,236,Construction of buildings,Construction de bâtiments
Program,B-88201,T,T04,-1,-1,2,12,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,B-88201,T,T04,-1,-1,3,10,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-88201,T,T04,-1,-1,4,6,237,Heavy and civil engineering construction,Travaux de génie civil
Program,B-88201,T,T04,-1,-1,5,3,531,Real estate,Services immobiliers
Program,C-47600,T,T04,-1,-1,1,35,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-47600,T,T04,-1,-1,2,21,236,Construction of buildings,Construction de bâtiments
Program,C-47600,T,T04,-1,-1,3,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-47600,T,T04,-1,-1,4,4,561,Administrative and support services,Services administratifs et services de soutien
Program,C-47600,T,T04,-1,-1,5,3,445,Food and beverage stores,Magasins d'alimentation
Program,C-47610,T,T04,-1,-1,1,31,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-47610,T,T04,-1,-1,2,15,236,Construction of buildings,Construction de bâtiments
Program,C-47610,T,T04,-1,-1,3,12,561,Administrative and support services,Services administratifs et services de soutien
Program,C-47610,T,T04,-1,-1,4,8,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-47610,T,T04,-1,-1,4,8,562,Waste management and remediation services,Services de gestion des déchets et d'assainissement
Program,C-47610,T,T04,-1,-1,4,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-47700,T,T04,-1,-1,1,57,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-47700,T,T04,-1,-1,2,8,236,Construction of buildings,Construction de bâtiments
Program,C-47700,T,T04,-1,-1,2,8,561,Administrative and support services,Services administratifs et services de soutien
Program,C-47700,T,T04,-1,-1,4,6,445,Food and beverage stores,Magasins d'alimentation
Program,C-47700,T,T04,-1,-1,5,4,311,Food manufacturing,Fabrication d'aliments
Program,C-47700,T,T04,-1,-1,5,4,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-47700,T,T04,-1,-1,5,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-48200,T,T04,-1,-1,1,34,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-48200,T,T04,-1,-1,2,16,236,Construction of buildings,Construction de bâtiments
Program,C-48200,T,T04,-1,-1,3,6,445,Food and beverage stores,Magasins d'alimentation
Program,C-48200,T,T04,-1,-1,4,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-48200,T,T04,-1,-1,5,5,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-48202,T,T04,-1,-1,1,23,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-48202,T,T04,-1,-1,2,15,237,Heavy and civil engineering construction,Travaux de génie civil
Program,C-48202,T,T04,-1,-1,3,9,236,Construction of buildings,Construction de bâtiments
Program,C-48202,T,T04,-1,-1,4,6,561,Administrative and support services,Services administratifs et services de soutien
Program,C-48202,T,T04,-1,-1,4,6,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-48205,T,T04,-1,-1,1,34,236,Construction of buildings,Construction de bâtiments
Program,C-48205,T,T04,-1,-1,2,16,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-48205,T,T04,-1,-1,3,6,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-48205,T,T04,-1,-1,3,6,531,Real estate,Services immobiliers
Program,C-48205,T,T04,-1,-1,3,6,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-48206,T,T04,-1,-1,1,25,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-48206,T,T04,-1,-1,1,25,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,C-48206,T,T04,-1,-1,1,25,721,Accommodation services,Services d'hébergement
Program,C-48206,T,T04,-1,-1,1,25,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,D-50300,T,T04,-1,-1,1,75,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50300,T,T04,-1,-1,2,17,213,"Support activities for mining, and oil and gas extraction","Activités de soutien à l'extraction minière, pétrolière et gazière"
Program,D-50300,T,T04,-1,-1,3,8,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-50303,T,T04,-1,-1,1,57,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50303,T,T04,-1,-1,2,4,221,Utilities,Services publics
Program,D-50303,T,T04,-1,-1,2,4,236,Construction of buildings,Construction de bâtiments
Program,D-50303,T,T04,-1,-1,2,4,237,Heavy and civil engineering construction,Travaux de génie civil
Program,D-50303,T,T04,-1,-1,2,4,311,Food manufacturing,Fabrication d'aliments
Program,D-50303,T,T04,-1,-1,2,4,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,D-50303,T,T04,-1,-1,2,4,453,Miscellaneous store retailers,Magasins de détail divers
Program,D-50303,T,T04,-1,-1,2,4,519,Other information services,Autres services d'information
Program,D-50303,T,T04,-1,-1,2,4,611,Educational services,Services d'enseignement
Program,D-50303,T,T04,-1,-1,2,4,624,Social assistance,Assistance sociale
Program,D-50303,T,T04,-1,-1,2,4,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-50310,T,T04,-1,-1,1,57,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50310,T,T04,-1,-1,2,13,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-50310,T,T04,-1,-1,3,9,237,Heavy and civil engineering construction,Travaux de génie civil
Program,D-50310,T,T04,-1,-1,4,4,212,Mining and quarrying (except oil and gas),Extraction minière et exploitation en carrière (sauf l'extraction de pétrole et de gaz)
Program,D-50310,T,T04,-1,-1,4,4,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,D-50310,T,T04,-1,-1,4,4,485,Transit and ground passenger transportation,Transport en commun et transport terrestre de voyageurs
Program,D-50310,T,T04,-1,-1,4,4,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50310,T,T04,-1,-1,4,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51003,T,T04,-1,-1,1,34,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51003,T,T04,-1,-1,2,11,237,Heavy and civil engineering construction,Travaux de génie civil
Program,D-51003,T,T04,-1,-1,3,9,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-51003,T,T04,-1,-1,4,8,236,Construction of buildings,Construction de bâtiments
Program,D-51003,T,T04,-1,-1,5,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-57700,T,T04,-1,-1,1,73,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-57700,T,T04,-1,-1,2,6,236,Construction of buildings,Construction de bâtiments
Program,D-57700,T,T04,-1,-1,2,6,561,Administrative and support services,Services administratifs et services de soutien
Program,D-57700,T,T04,-1,-1,4,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-57700,T,T04,-1,-1,5,2,111,Crop production,Cultures agricoles
Program,D-57700,T,T04,-1,-1,5,2,212,Mining and quarrying (except oil and gas),Extraction minière et exploitation en carrière (sauf l'extraction de pétrole et de gaz)
Program,D-57700,T,T04,-1,-1,5,2,415,Motor vehicle and motor vehicle parts and accessories merchant wholesalers,"Grossistes-marchands de véhicules automobiles, et de pièces et d'accessoires de véhicules automobiles"
Program,D-57700,T,T04,-1,-1,5,2,712,Heritage institutions,Établissements du patrimoine
Program,D-57700,T,T04,-1,-1,5,2,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-57701,T,T04,-1,-1,1,20,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-57701,T,T04,-1,-1,1,20,445,Food and beverage stores,Magasins d'alimentation
Program,D-57701,T,T04,-1,-1,3,10,236,Construction of buildings,Construction de bâtiments
Program,D-57701,T,T04,-1,-1,3,10,332,Fabricated metal product manufacturing,Fabrication de produits métalliques
Program,D-57701,T,T04,-1,-1,3,10,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,D-57701,T,T04,-1,-1,3,10,452,General merchandise stores,Magasins de marchandises diverses
Program,D-57701,T,T04,-1,-1,3,10,561,Administrative and support services,Services administratifs et services de soutien
Program,D-57701,T,T04,-1,-1,3,10,911,Federal government public administration,Administration publique fédérale
Program,D-58100,T,T04,-1,-1,1,37,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-58100,T,T04,-1,-1,2,28,236,Construction of buildings,Construction de bâtiments
Program,D-58100,T,T04,-1,-1,3,6,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-58100,T,T04,-1,-1,4,5,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,D-58100,T,T04,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,D-58101,T,T04,-1,-1,1,17,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-58101,T,T04,-1,-1,2,13,531,Real estate,Services immobiliers
Program,D-58101,T,T04,-1,-1,3,9,236,Construction of buildings,Construction de bâtiments
Program,D-58101,T,T04,-1,-1,3,9,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,D-58101,T,T04,-1,-1,3,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-58101,T,T04,-1,-1,3,9,561,Administrative and support services,Services administratifs et services de soutien
Program,D-58101,T,T04,-1,-1,3,9,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-58200,T,T04,-1,-1,1,26,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,D-58200,T,T04,-1,-1,2,25,236,Construction of buildings,Construction de bâtiments
Program,D-58200,T,T04,-1,-1,3,7,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-58200,T,T04,-1,-1,4,7,561,Administrative and support services,Services administratifs et services de soutien
Program,D-58200,T,T04,-1,-1,5,5,237,Heavy and civil engineering construction,Travaux de génie civil
Program,G-70303,T,T04,-1,-1,1,26,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70303,T,T04,-1,-1,2,13,911,Federal government public administration,Administration publique fédérale
Program,G-70303,T,T04,-1,-1,3,6,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70303,T,T04,-1,-1,4,5,445,Food and beverage stores,Magasins d'alimentation
Program,G-70303,T,T04,-1,-1,4,5,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70305,T,T04,-1,-1,1,38,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70305,T,T04,-1,-1,2,7,912,Provincial and territorial public administration,Administrations publiques provinciales et territoriales
Program,G-70305,T,T04,-1,-1,2,7,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70305,T,T04,-1,-1,4,4,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70305,T,T04,-1,-1,5,3,237,Heavy and civil engineering construction,Travaux de génie civil
Program,G-70305,T,T04,-1,-1,5,3,611,Educational services,Services d'enseignement
Program,G-70305,T,T04,-1,-1,5,3,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-78200,T,T04,-1,-1,1,70,236,Construction of buildings,Construction de bâtiments
Program,G-78200,T,T04,-1,-1,2,20,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-78200,T,T04,-1,-1,3,10,531,Real estate,Services immobiliers
Program,G-78205,T,T04,-1,-1,1,41,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-78205,T,T04,-1,-1,2,12,236,Construction of buildings,Construction de bâtiments
Program,G-78205,T,T04,-1,-1,2,12,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-78205,T,T04,-1,-1,2,12,442,Furniture and home furnishings stores,Magasins de meubles et d'accessoires de maison
Program,G-78205,T,T04,-1,-1,2,12,531,Real estate,Services immobiliers
Program,G-78222,T,T04,-1,-1,1,38,236,Construction of buildings,Construction de bâtiments
Program,G-78222,T,T04,-1,-1,2,17,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-78222,T,T04,-1,-1,3,16,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-78222,T,T04,-1,-1,4,6,237,Heavy and civil engineering construction,Travaux de génie civil
Program,G-78222,T,T04,-1,-1,5,3,611,Educational services,Services d'enseignement
Program,G-78222,T,T04,-1,-1,5,3,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
